@relation ArticularyWordRecognition_channel_8

@attribute channel_8_0 numeric
@attribute channel_8_1 numeric
@attribute channel_8_2 numeric
@attribute channel_8_3 numeric
@attribute channel_8_4 numeric
@attribute channel_8_5 numeric
@attribute channel_8_6 numeric
@attribute channel_8_7 numeric
@attribute channel_8_8 numeric
@attribute channel_8_9 numeric
@attribute channel_8_10 numeric
@attribute channel_8_11 numeric
@attribute channel_8_12 numeric
@attribute channel_8_13 numeric
@attribute channel_8_14 numeric
@attribute channel_8_15 numeric
@attribute channel_8_16 numeric
@attribute channel_8_17 numeric
@attribute channel_8_18 numeric
@attribute channel_8_19 numeric
@attribute channel_8_20 numeric
@attribute channel_8_21 numeric
@attribute channel_8_22 numeric
@attribute channel_8_23 numeric
@attribute channel_8_24 numeric
@attribute channel_8_25 numeric
@attribute channel_8_26 numeric
@attribute channel_8_27 numeric
@attribute channel_8_28 numeric
@attribute channel_8_29 numeric
@attribute channel_8_30 numeric
@attribute channel_8_31 numeric
@attribute channel_8_32 numeric
@attribute channel_8_33 numeric
@attribute channel_8_34 numeric
@attribute channel_8_35 numeric
@attribute channel_8_36 numeric
@attribute channel_8_37 numeric
@attribute channel_8_38 numeric
@attribute channel_8_39 numeric
@attribute channel_8_40 numeric
@attribute channel_8_41 numeric
@attribute channel_8_42 numeric
@attribute channel_8_43 numeric
@attribute channel_8_44 numeric
@attribute channel_8_45 numeric
@attribute channel_8_46 numeric
@attribute channel_8_47 numeric
@attribute channel_8_48 numeric
@attribute channel_8_49 numeric
@attribute channel_8_50 numeric
@attribute channel_8_51 numeric
@attribute channel_8_52 numeric
@attribute channel_8_53 numeric
@attribute channel_8_54 numeric
@attribute channel_8_55 numeric
@attribute channel_8_56 numeric
@attribute channel_8_57 numeric
@attribute channel_8_58 numeric
@attribute channel_8_59 numeric
@attribute channel_8_60 numeric
@attribute channel_8_61 numeric
@attribute channel_8_62 numeric
@attribute channel_8_63 numeric
@attribute channel_8_64 numeric
@attribute channel_8_65 numeric
@attribute channel_8_66 numeric
@attribute channel_8_67 numeric
@attribute channel_8_68 numeric
@attribute channel_8_69 numeric
@attribute channel_8_70 numeric
@attribute channel_8_71 numeric
@attribute channel_8_72 numeric
@attribute channel_8_73 numeric
@attribute channel_8_74 numeric
@attribute channel_8_75 numeric
@attribute channel_8_76 numeric
@attribute channel_8_77 numeric
@attribute channel_8_78 numeric
@attribute channel_8_79 numeric
@attribute channel_8_80 numeric
@attribute channel_8_81 numeric
@attribute channel_8_82 numeric
@attribute channel_8_83 numeric
@attribute channel_8_84 numeric
@attribute channel_8_85 numeric
@attribute channel_8_86 numeric
@attribute channel_8_87 numeric
@attribute channel_8_88 numeric
@attribute channel_8_89 numeric
@attribute channel_8_90 numeric
@attribute channel_8_91 numeric
@attribute channel_8_92 numeric
@attribute channel_8_93 numeric
@attribute channel_8_94 numeric
@attribute channel_8_95 numeric
@attribute channel_8_96 numeric
@attribute channel_8_97 numeric
@attribute channel_8_98 numeric
@attribute channel_8_99 numeric
@attribute channel_8_100 numeric
@attribute channel_8_101 numeric
@attribute channel_8_102 numeric
@attribute channel_8_103 numeric
@attribute channel_8_104 numeric
@attribute channel_8_105 numeric
@attribute channel_8_106 numeric
@attribute channel_8_107 numeric
@attribute channel_8_108 numeric
@attribute channel_8_109 numeric
@attribute channel_8_110 numeric
@attribute channel_8_111 numeric
@attribute channel_8_112 numeric
@attribute channel_8_113 numeric
@attribute channel_8_114 numeric
@attribute channel_8_115 numeric
@attribute channel_8_116 numeric
@attribute channel_8_117 numeric
@attribute channel_8_118 numeric
@attribute channel_8_119 numeric
@attribute channel_8_120 numeric
@attribute channel_8_121 numeric
@attribute channel_8_122 numeric
@attribute channel_8_123 numeric
@attribute channel_8_124 numeric
@attribute channel_8_125 numeric
@attribute channel_8_126 numeric
@attribute channel_8_127 numeric
@attribute channel_8_128 numeric
@attribute channel_8_129 numeric
@attribute channel_8_130 numeric
@attribute channel_8_131 numeric
@attribute channel_8_132 numeric
@attribute channel_8_133 numeric
@attribute channel_8_134 numeric
@attribute channel_8_135 numeric
@attribute channel_8_136 numeric
@attribute channel_8_137 numeric
@attribute channel_8_138 numeric
@attribute channel_8_139 numeric
@attribute channel_8_140 numeric
@attribute channel_8_141 numeric
@attribute channel_8_142 numeric
@attribute channel_8_143 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0}

@data
1.2429,1.4795,1.4795,1.0304,1.0304,1.156,1.156,0.85979,0.85979,1.1737,0.88393,0.88393,0.929,0.929,1.2509,1.2509,1.3877,1.3877,1.2316,1.1656,1.1656,1.1656,1.1656,1.2815,1.2815,1.0401,1.0401,1.069,1.1576,1.1576,0.96924,0.96924,1.3781,1.3781,0.97568,0.97568,0.88233,1.0835,1.0835,0.86784,0.86784,0.69239,0.69239,0.7777,0.7777,0.79702,0.73585,0.73585,0.91613,0.91613,0.71493,0.71493,0.87267,0.87267,0.78092,0.80184,0.80184,0.95637,0.95637,0.41715,0.41715,0.46865,0.46865,0.56201,0.45739,0.45739,0.24653,0.24653,0.34954,0.34954,0.36081,0.36081,0.03084,-0.27982,-0.27982,-0.064127,-0.064127,-0.18485,-0.18485,-0.033545,-0.033545,-0.085052,-0.26533,-0.26533,-0.13656,-0.13656,-0.5953,-0.5953,-0.43595,-0.43595,-0.51804,-0.55828,-0.55828,-0.54862,-0.54862,-0.78202,-0.78202,-0.8625,-0.8625,-0.70475,-0.85606,-0.85606,-1.1812,-1.1812,-0.97195,-0.97195,-1.384,-1.384,-1.4919,-1.4774,-1.4774,-1.2697,-1.2697,-1.2214,-1.2214,-1.0878,-1.0878,-1.2311,-1.178,-1.178,-1.8556,-1.8556,-1.4194,-1.4194,-1.2569,-1.2569,-1.4838,-1.6255,-1.6255,-1.4999,-1.4999,-1.3293,-1.3293,-1.0862,-1.0862,-1.1973,-0.84157,-0.84157,-1.0363,-1.0363,-1.0315,-1.0315,-1.0025,-1.0025,1.0
2.0164,0.83039,0.83039,0.65933,0.65933,0.40274,0.40274,0.15756,0.15756,-0.53239,-0.53239,-0.2815,-1.4162,-1.4162,0.21458,0.21458,-0.38413,-0.38413,-0.036311,-0.036311,-1.0114,-1.0114,-0.89731,-0.89731,-0.18456,-0.80038,-0.80038,-1.5702,-1.5702,-0.78898,-0.78898,0.32292,0.32292,-0.007801,-0.007801,0.61372,0.52249,0.52249,0.34002,0.34002,0.41415,0.41415,1.1953,1.1953,-0.24729,-0.24729,0.16326,0.16326,0.93303,1.1269,1.1269,1.2809,1.2809,0.63653,0.63653,1.4063,1.4063,1.7484,1.7484,0.26019,1.3208,1.3208,1.6344,1.6344,1.566,1.566,0.8418,0.8418,0.51108,0.51108,1.0813,1.0813,1.7883,1.9993,1.9993,1.2637,1.2637,-0.25299,-0.25299,0.072027,0.072027,1.3892,1.3892,0.75627,-0.31001,-0.31001,0.38564,0.38564,0.43125,0.43125,0.41415,0.41415,0.89312,0.89312,0.2773,0.2773,1.0243,-0.60081,-0.60081,0.35143,0.35143,-0.578,-0.578,-0.71485,-0.71485,-0.74336,-0.74336,-0.15035,-0.093331,-0.093331,-0.76617,-0.76617,-0.89731,-0.89731,-1.6728,-1.6728,-0.62932,-0.62932,-1.0228,-1.0228,-1.5245,-1.9408,-1.9408,-1.0627,-1.0627,-0.21307,-0.21307,0.39704,0.39704,-0.92582,-0.92582,-1.2109,-0.2872,-0.2872,-2.032,-2.032,-1.1425,-1.1425,-1.3934,-1.3934,-1.8667,-1.8667,-1.4333,-1.4333,1.0
0.7624,0.10234,0.10234,0.42889,0.42889,0.46132,0.46132,0.84346,0.84346,0.46132,0.46132,1.0125,1.0125,0.8064,0.8064,1.1167,1.1167,1.0287,0.91525,0.91525,0.88746,0.88746,0.9361,0.9361,0.84577,0.84577,1.1167,1.1167,1.4734,1.4734,1.712,1.712,1.2951,1.2951,1.5383,1.5383,1.756,1.6309,1.6309,1.2928,1.2928,1.5591,1.5591,1.1422,1.1422,1.0635,1.0635,1.0148,1.0148,0.97315,0.97315,0.55164,0.55164,0.35941,0.68134,0.68134,0.081494,0.081494,0.11855,0.11855,0.66976,0.66976,0.42658,0.42658,-0.069046,-0.069046,0.75545,0.75545,0.67207,0.67207,0.030542,0.030542,0.31541,0.56322,0.56322,0.08381,0.08381,0.3432,0.3432,0.04907,0.04907,-0.11305,-0.11305,-0.12695,-0.12695,-0.40023,-0.40023,-0.44887,-0.44887,-0.72216,-0.699,-0.699,-0.6272,-0.6272,-0.96071,-0.96071,-0.99313,-0.99313,-0.77543,-0.77543,-1.1159,-1.1159,-0.95144,-0.95144,-0.88891,-0.88891,-0.83333,-0.83333,-1.4818,-0.87733,-0.87733,-1.3151,-1.3151,-1.4749,-1.4749,-1.4031,-1.4031,-1.2641,-1.2641,-0.60867,-0.60867,-0.91207,-0.91207,-0.89586,-0.89586,-1.2016,-1.5513,-1.5513,-1.3405,-1.3405,-0.86343,-0.86343,-1.3174,-1.3174,-1.3405,-1.3405,-1.1969,-1.1969,-1.4309,-1.4309,-1.7829,-1.7829,-1.4864,-1.4864,1.0
0.5312,0.93265,0.93265,1.1076,1.1076,0.71134,0.71134,1.1128,1.1128,1.4165,0.8503,0.8503,1.0871,1.0871,0.72163,0.72163,1.0253,1.0253,0.9378,0.73707,0.73707,0.85545,0.85545,0.088569,0.088569,1.6841,1.6841,1.8745,1.6892,1.6892,0.88633,0.88633,2.0083,2.0083,0.79883,0.79883,-0.24598,0.12974,0.12974,0.73192,0.73192,1.3084,1.3084,0.59296,0.59296,0.1143,0.0371,0.0371,1.0304,1.0304,0.2018,0.2018,0.97383,0.97383,0.75251,0.65987,0.65987,-0.050396,-0.050396,0.3665,0.3665,1.751,1.751,0.28415,-0.20995,-0.20995,-0.41582,-0.41582,-0.55993,-0.55993,0.3665,0.3665,-0.46729,0.66502,0.66502,0.14004,0.14004,0.52605,0.52605,-0.52905,-0.52905,1.3084,-0.42612,-0.42612,-0.49302,-0.49302,-0.80698,-0.80698,-0.32833,-0.32833,0.011366,0.65987,0.65987,-2.2584,-2.2584,-0.24083,-0.24083,-0.23568,-0.23568,-1.054,-0.55479,-0.55479,-1.3474,-1.3474,-0.17392,-0.17392,-1.965,-1.965,-1.5996,-1.3886,-1.3886,-1.5636,-1.5636,-0.43641,-0.43641,-0.80698,-0.80698,-0.80698,-0.36435,-0.36435,-1.5327,-1.5327,-1.018,-1.018,-0.22539,-0.22539,-0.44156,-0.22024,-0.22024,-1.4709,-1.4709,-1.332,-1.332,-1.3423,-1.3423,-1.4349,-0.82242,-0.82242,-1.8827,-1.8827,-1.2548,-1.2548,-0.77095,-0.77095,1.0
-1.3486,-0.96883,-0.96883,-0.58253,-0.58253,-0.54358,-0.50138,-0.50138,0.62505,0.62505,-0.23844,-0.26765,-0.26765,-0.66693,-0.66693,0.25498,0.19655,0.19655,0.33938,0.33938,0.46599,0.46599,0.33289,0.27121,0.27121,0.51468,0.51468,1.0568,0.96265,0.96265,1.3652,1.3652,1.1964,1.9398,1.9398,1.495,1.495,1.6216,1.6671,1.6671,1.3847,1.3847,0.71594,0.71594,1.1412,1.0665,1.0665,0.86202,0.86202,1.3684,1.7742,1.7742,1.0211,1.0211,1.3619,0.98538,0.98538,0.91396,0.91396,1.495,0.45625,0.45625,0.66725,0.66725,0.68997,0.68997,1.0081,0.70945,0.70945,0.16409,0.16409,0.54389,-0.01445,-0.01445,0.069951,0.069951,0.5796,0.3686,0.3686,0.24849,0.24849,0.24849,0.24849,-0.41373,0.55688,0.55688,0.09592,0.09592,0.30043,0.38158,0.38158,-0.24168,-0.24168,0.37834,0.014766,0.014766,0.25498,0.25498,-0.29687,-0.98181,-0.98181,-0.80003,-0.80003,-0.25142,-0.25142,-0.78704,-0.19299,-0.19299,-0.62473,-0.62473,-0.26116,-0.6572,-0.6572,-1.0435,-1.0435,-0.69615,-0.28713,-0.28713,-1.1149,-1.1149,-1.2967,-1.7122,-1.7122,-1.6018,-1.6018,-1.0727,-1.0727,-0.89417,-1.3162,-1.3162,-0.88118,-0.88118,-1.2967,-2.0011,-2.0011,-1.6927,-1.6927,-2.4199,-1.6051,-1.6051,-1.3649,-1.3649,-2.1212,-2.1212,1.0
1.2491,1.2491,1.517,1.517,1.5622,1.5622,1.02,1.02,1.4202,1.4202,0.72629,0.72629,0.96189,0.96189,1.0103,1.0103,0.91348,0.91348,1.0168,1.0168,0.83925,0.83925,1.1007,1.1007,1.3298,1.3298,1.5493,1.5493,1.3976,1.3976,1.7688,1.7688,1.0587,1.0587,0.78761,0.78761,0.78761,1.0974,1.0974,0.9974,0.9974,0.55523,0.55523,0.47778,0.47778,0.52296,0.52296,0.74565,0.74565,0.10339,0.10339,0.30027,0.30027,0.28413,0.28413,0.23249,0.23249,0.29381,0.29381,0.64238,0.64238,0.3164,0.3164,0.067889,0.067889,-0.03539,-0.03539,0.10016,0.10016,-0.057982,-0.057982,-0.057982,-0.29681,-0.29681,-0.27099,-0.27099,0.096936,0.096936,-0.58728,-0.58728,-0.62279,-0.62279,-0.68734,-0.68734,-1.3006,-1.3006,-1.307,-1.307,-1.1973,-1.1973,-1.7233,-1.7233,-1.5846,-1.5846,-1.2328,-1.2328,-1.7201,-1.7201,-1.6975,-1.6975,-1.4361,-1.4361,-1.1295,-1.1295,-1.8912,-1.8912,-1.3716,-1.3716,-1.3716,-1.0972,-1.0972,-1.4038,-1.4038,-1.2618,-1.2618,-1.1134,-1.1134,-0.63247,-0.63247,-0.028935,-0.028935,-0.30327,-0.30327,-0.42591,-0.42591,-0.27099,-0.27099,-0.7777,-0.7777,-0.91326,-0.91326,-0.1774,-0.1774,-0.48723,-0.48723,-0.98103,-0.98103,0.084026,0.084026,0.80375,0.80375,0.92962,0.92962,0.92962,1.0
1.0507,0.75077,0.75077,0.61445,0.61445,0.91683,1.0432,1.0432,0.67393,0.67393,0.92179,0.92179,1.0383,0.9094,0.9094,1.1077,1.1077,1.2143,1.2143,1.4671,1.1226,1.1226,1.1424,1.1424,1.0383,1.0383,1.0209,1.2837,1.2837,1.358,1.358,1.2093,0.99119,0.99119,1.2837,1.2837,1.3159,1.3159,1.2861,0.72598,0.72598,0.99367,0.99367,1.0755,1.0755,0.63675,0.98376,0.98376,0.86726,0.86726,1.1449,1.1449,0.37155,0.70863,0.70863,0.4459,0.4459,0.47565,0.77803,0.77803,0.6194,0.6194,0.63675,0.63675,0.6194,0.80778,0.80778,0.49052,0.49052,0.19805,0.19805,0.26497,0.12121,0.12121,-0.049813,-0.049813,0.203,0.203,-0.31006,-0.22331,-0.22331,-0.26545,-0.26545,-0.15391,-0.15391,-0.46869,-0.28032,-0.28032,-0.65954,-0.65954,-0.55049,-0.53314,-0.53314,-0.68185,-0.68185,-0.73638,-0.73638,-1.1701,-1.0437,-1.0437,-0.51331,-0.51331,-1.071,-1.071,-0.71159,-1.2817,-1.2817,-0.96441,-0.96441,-1.3486,-1.3486,-1.0239,-1.5766,-1.5766,-1.6906,-1.6906,-1.4502,-1.2494,-1.2494,-0.98424,-0.98424,-1.3511,-1.3511,-1.5964,-1.703,-1.703,-1.185,-1.185,-1.2494,-1.2494,-1.2569,-1.4998,-1.4998,-1.7675,-1.7675,-0.89253,-0.89253,-1.304,-1.0264,-1.0264,-0.88509,-0.88509,-0.96193,-0.96193,1.0
0.58612,0.98686,0.98686,0.94233,0.94233,0.98092,0.98092,0.76126,0.76126,1.3253,0.96014,0.96014,1.251,1.251,0.63658,0.63658,1.07,1.07,1.2748,1.2748,1.2926,1.4529,1.4529,0.8889,0.8889,1.0997,1.0997,0.77313,0.77313,0.99873,0.99873,0.99873,1.1561,1.1561,0.89484,0.89484,0.52082,0.52082,0.74048,0.74048,0.78204,0.92452,0.92452,0.16164,0.16164,0.67221,0.67221,0.52675,0.52675,0.57425,0.57425,0.54159,0.36646,0.36646,0.91859,0.91859,1.2303,1.2303,0.9364,0.9364,1.3015,0.54159,0.54159,0.55644,0.55644,1.0848,1.0848,0.75235,0.75235,0.048835,0.048835,0.30412,0.47926,0.47926,0.34271,0.34271,-0.03725,-0.03725,0.051803,0.051803,-0.078808,-0.078808,-0.33409,-0.60422,-0.60422,-0.39643,-0.39643,-1.2721,-1.2721,-0.85357,-0.85357,-0.36971,-0.80311,-0.80311,-1.2127,-1.2127,-1.0139,-1.0139,-0.82388,-0.82388,-1.2246,-1.2246,-1.1742,-1.287,-1.287,-0.88028,-0.88028,-0.61313,-0.61313,-1.3701,-1.3701,-1.8421,-1.8421,-1.94,-1.6936,-1.6936,-1.664,-1.664,-1.943,-1.943,-2.1448,-2.1448,-1.4413,-1.3374,-1.3374,-1.287,-1.287,-1.4799,-1.4799,-0.52704,-0.52704,-1.3196,-1.3196,-0.71108,-0.22426,-0.22426,-0.11443,-0.11443,-0.13818,-0.13818,0.12898,0.12898,-0.081776,-0.081776,1.0
-0.1976,-0.1976,-0.19935,-0.19935,0.15955,0.15955,0.29053,0.29053,0.29315,0.29315,0.33419,0.33419,0.66602,0.66602,0.62672,0.62672,0.6992,0.6992,0.83367,0.83367,1.1323,1.1323,1.1664,1.1664,1.417,1.417,1.4432,1.4432,1.3882,1.3882,1.4999,1.4999,1.6213,1.6213,1.713,1.713,1.713,1.7034,1.7034,1.5462,1.5462,1.637,1.637,1.5366,1.5366,1.4842,1.4842,1.4694,1.4694,1.2624,1.2624,1.1734,1.1734,1.0319,1.0319,0.71666,0.71666,0.83455,0.83455,0.72015,0.72015,0.47216,0.47216,0.3927,0.3927,0.15867,0.15867,0.061744,0.061744,-0.042169,-0.042169,-0.042169,-0.24214,-0.24214,-0.38971,-0.38971,-0.5303,-0.5303,-0.55213,-0.55213,-0.43774,-0.43774,-0.62286,-0.62286,-0.57658,-0.57658,-0.69359,-0.69359,-0.76345,-0.76345,-0.7879,-0.7879,-0.88658,-0.88658,-0.81672,-0.81672,-0.9381,-0.9381,-0.8368,-0.8368,-1.0612,-1.0612,-1.0001,-1.0001,-1.1031,-1.1031,-1.0822,-1.0822,-1.0822,-1.1389,-1.1389,-0.98263,-0.98263,-1.1843,-1.1843,-1.0778,-1.0778,-1.1119,-1.1119,-1.0752,-1.0752,-1.125,-1.125,-1.1293,-1.1293,-1.1485,-1.1485,-1.0935,-1.0935,-1.0376,-1.0376,-0.90753,-0.90753,-0.84204,-0.84204,-0.90404,-0.90404,-0.95556,-0.95556,-0.82109,-0.82109,-0.98962,-0.98962,-0.98962,1.0
1.0516,0.79699,0.79699,1.0877,1.0877,0.83969,0.83969,1.1961,1.1961,1.2979,1.2979,1.1484,1.1484,0.91852,0.91852,1.0778,1.0778,1.0401,1.0401,1.0565,1.0565,1.1287,1.1287,0.82327,0.82327,1.3406,1.3406,0.67875,0.67875,0.77729,0.77729,0.91524,0.91524,0.72309,0.72309,0.75265,0.82984,0.82984,1.0236,1.0236,0.98093,0.98093,0.55721,0.55721,0.6886,0.6886,0.95794,0.95794,0.63112,0.63112,0.53094,0.53094,0.56214,0.56214,0.76907,0.76907,0.84134,0.84134,0.68696,0.68696,0.74444,0.74444,0.66397,0.66397,0.93331,0.93331,0.75922,0.75922,0.51123,0.51123,0.27474,0.27474,0.38806,0.013606,0.013606,0.29116,0.29116,0.48003,0.48003,0.095722,0.095722,-0.24424,-0.24424,0.17127,0.17127,0.25339,0.25339,0.15977,0.15977,-0.30665,-0.30665,-0.075079,-0.075079,-0.43146,-0.43146,-0.45117,-0.45117,-0.78128,-0.78128,-0.70737,-0.70737,-1.1344,-1.1344,-0.87325,-0.87325,-1.1607,-1.1607,-0.87489,-1.1393,-1.1393,-1.1212,-1.1212,-1.5105,-1.5105,-1.1393,-1.1393,-1.3758,-1.3758,-1.3479,-1.3479,-1.4973,-1.4973,-1.6813,-1.6813,-1.6944,-1.6944,-1.5384,-1.5384,-1.4497,-1.4497,-1.3003,-1.3003,-1.4776,-1.4776,-1.6731,-1.6731,-1.251,-1.251,-1.5252,-1.5252,-1.6106,-1.6106,-1.4185,-1.4185,1.0
