@relation ArticularyWordRecognition_channel_4

@attribute channel_4_0 numeric
@attribute channel_4_1 numeric
@attribute channel_4_2 numeric
@attribute channel_4_3 numeric
@attribute channel_4_4 numeric
@attribute channel_4_5 numeric
@attribute channel_4_6 numeric
@attribute channel_4_7 numeric
@attribute channel_4_8 numeric
@attribute channel_4_9 numeric
@attribute channel_4_10 numeric
@attribute channel_4_11 numeric
@attribute channel_4_12 numeric
@attribute channel_4_13 numeric
@attribute channel_4_14 numeric
@attribute channel_4_15 numeric
@attribute channel_4_16 numeric
@attribute channel_4_17 numeric
@attribute channel_4_18 numeric
@attribute channel_4_19 numeric
@attribute channel_4_20 numeric
@attribute channel_4_21 numeric
@attribute channel_4_22 numeric
@attribute channel_4_23 numeric
@attribute channel_4_24 numeric
@attribute channel_4_25 numeric
@attribute channel_4_26 numeric
@attribute channel_4_27 numeric
@attribute channel_4_28 numeric
@attribute channel_4_29 numeric
@attribute channel_4_30 numeric
@attribute channel_4_31 numeric
@attribute channel_4_32 numeric
@attribute channel_4_33 numeric
@attribute channel_4_34 numeric
@attribute channel_4_35 numeric
@attribute channel_4_36 numeric
@attribute channel_4_37 numeric
@attribute channel_4_38 numeric
@attribute channel_4_39 numeric
@attribute channel_4_40 numeric
@attribute channel_4_41 numeric
@attribute channel_4_42 numeric
@attribute channel_4_43 numeric
@attribute channel_4_44 numeric
@attribute channel_4_45 numeric
@attribute channel_4_46 numeric
@attribute channel_4_47 numeric
@attribute channel_4_48 numeric
@attribute channel_4_49 numeric
@attribute channel_4_50 numeric
@attribute channel_4_51 numeric
@attribute channel_4_52 numeric
@attribute channel_4_53 numeric
@attribute channel_4_54 numeric
@attribute channel_4_55 numeric
@attribute channel_4_56 numeric
@attribute channel_4_57 numeric
@attribute channel_4_58 numeric
@attribute channel_4_59 numeric
@attribute channel_4_60 numeric
@attribute channel_4_61 numeric
@attribute channel_4_62 numeric
@attribute channel_4_63 numeric
@attribute channel_4_64 numeric
@attribute channel_4_65 numeric
@attribute channel_4_66 numeric
@attribute channel_4_67 numeric
@attribute channel_4_68 numeric
@attribute channel_4_69 numeric
@attribute channel_4_70 numeric
@attribute channel_4_71 numeric
@attribute channel_4_72 numeric
@attribute channel_4_73 numeric
@attribute channel_4_74 numeric
@attribute channel_4_75 numeric
@attribute channel_4_76 numeric
@attribute channel_4_77 numeric
@attribute channel_4_78 numeric
@attribute channel_4_79 numeric
@attribute channel_4_80 numeric
@attribute channel_4_81 numeric
@attribute channel_4_82 numeric
@attribute channel_4_83 numeric
@attribute channel_4_84 numeric
@attribute channel_4_85 numeric
@attribute channel_4_86 numeric
@attribute channel_4_87 numeric
@attribute channel_4_88 numeric
@attribute channel_4_89 numeric
@attribute channel_4_90 numeric
@attribute channel_4_91 numeric
@attribute channel_4_92 numeric
@attribute channel_4_93 numeric
@attribute channel_4_94 numeric
@attribute channel_4_95 numeric
@attribute channel_4_96 numeric
@attribute channel_4_97 numeric
@attribute channel_4_98 numeric
@attribute channel_4_99 numeric
@attribute channel_4_100 numeric
@attribute channel_4_101 numeric
@attribute channel_4_102 numeric
@attribute channel_4_103 numeric
@attribute channel_4_104 numeric
@attribute channel_4_105 numeric
@attribute channel_4_106 numeric
@attribute channel_4_107 numeric
@attribute channel_4_108 numeric
@attribute channel_4_109 numeric
@attribute channel_4_110 numeric
@attribute channel_4_111 numeric
@attribute channel_4_112 numeric
@attribute channel_4_113 numeric
@attribute channel_4_114 numeric
@attribute channel_4_115 numeric
@attribute channel_4_116 numeric
@attribute channel_4_117 numeric
@attribute channel_4_118 numeric
@attribute channel_4_119 numeric
@attribute channel_4_120 numeric
@attribute channel_4_121 numeric
@attribute channel_4_122 numeric
@attribute channel_4_123 numeric
@attribute channel_4_124 numeric
@attribute channel_4_125 numeric
@attribute channel_4_126 numeric
@attribute channel_4_127 numeric
@attribute channel_4_128 numeric
@attribute channel_4_129 numeric
@attribute channel_4_130 numeric
@attribute channel_4_131 numeric
@attribute channel_4_132 numeric
@attribute channel_4_133 numeric
@attribute channel_4_134 numeric
@attribute channel_4_135 numeric
@attribute channel_4_136 numeric
@attribute channel_4_137 numeric
@attribute channel_4_138 numeric
@attribute channel_4_139 numeric
@attribute channel_4_140 numeric
@attribute channel_4_141 numeric
@attribute channel_4_142 numeric
@attribute channel_4_143 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0}

@data
1.5156,1.5119,1.5119,1.5109,1.5109,1.4594,1.4594,1.4184,1.4184,1.4571,1.4346,1.4346,1.4894,1.4894,1.4309,1.4309,1.3841,1.3841,1.3445,1.3811,1.3811,1.3233,1.3233,1.3435,1.3435,1.3021,1.3021,1.2621,1.2433,1.2433,1.1838,1.1838,1.1925,1.1925,1.0944,1.0944,1.089,1.0281,1.0281,0.97368,0.97368,0.95654,0.95654,0.88829,0.88829,0.86644,0.79854,0.79854,0.72996,0.72996,0.61835,0.61835,0.53968,0.53968,0.47279,0.41396,0.41396,0.35882,0.35882,0.23444,0.23444,0.10132,0.10132,-0.064078,-0.18308,-0.18308,-0.371,-0.371,-0.51354,-0.51354,-0.49807,-0.49807,-0.67961,-0.75592,-0.75592,-0.72465,-0.72465,-0.81508,-0.81508,-0.93442,-0.93442,-0.95157,-0.93879,-0.93879,-1.0447,-1.0447,-0.98787,-0.98787,-1.1028,-1.1028,-1.1573,-1.236,-1.236,-1.1657,-1.1657,-1.1509,-1.1509,-1.1976,-1.1976,-1.2777,-1.2276,-1.2276,-1.1368,-1.1368,-1.0773,-1.0773,-1.0911,-1.0911,-1.1358,-1.0712,-1.0712,-1.0514,-1.0514,-0.98821,-0.98821,-0.92131,-0.92131,-0.90282,-0.82719,-0.82719,-0.7929,-0.7929,-0.81542,-0.81542,-0.75861,-0.75861,-0.70549,-0.66011,-0.66011,-0.69406,-0.69406,-0.58884,-0.58884,-0.58514,-0.58514,-0.55556,-0.50883,-0.50883,-0.45572,-0.45572,-0.46715,-0.46715,-0.29503,-0.29503,1.0
2.9692,2.8629,2.8629,2.6919,2.6919,2.5601,2.5601,2.3319,2.3319,2.1944,2.1944,1.9889,1.8972,1.8972,1.6582,1.6582,1.3345,1.3345,1.2712,1.2712,1.0785,1.0785,0.95564,0.95564,0.71658,0.58618,0.58618,0.40996,0.40996,0.3613,0.3613,0.21483,0.21483,-0.003438,-0.003438,0.076406,-0.096984,-0.096984,-0.20612,-0.20612,-0.26234,-0.26234,-0.36156,-0.36156,-0.38896,-0.38896,-0.50518,-0.50518,-0.61196,-0.69275,-0.69275,-0.68094,-0.68094,-0.73054,-0.73054,-0.73102,-0.73102,-0.71873,-0.71873,-0.70739,-0.81936,-0.81936,-0.83023,-0.83023,-0.8737,-0.8737,-0.97102,-0.97102,-0.82503,-0.82503,-0.877,-0.877,-0.83874,-0.77543,-0.77543,-0.85811,-0.85811,-0.79669,-0.79669,-0.73952,-0.73952,-0.75842,-0.75842,-0.69983,-0.69889,-0.69889,-0.80614,-0.80614,-0.70692,-0.70692,-0.74235,-0.74235,-0.72771,-0.72771,-0.73007,-0.73007,-0.77165,-0.72676,-0.72676,-0.65401,-0.65401,-0.67763,-0.67763,-0.55479,-0.55479,-0.55904,-0.55904,-0.70267,-0.59117,-0.59117,-0.55101,-0.55101,-0.53778,-0.53778,-0.39416,-0.39416,-0.50093,-0.50093,-0.21746,-0.21746,-0.2288,-0.096039,-0.096039,-0.11021,-0.11021,-0.20612,-0.20612,-0.085645,-0.085645,0.064122,0.064122,0.24082,0.21578,0.21578,0.21058,0.21058,0.27956,0.27956,0.46523,0.46523,0.5087,0.5087,0.50965,0.50965,1.0
0.73842,0.7401,0.7401,0.85334,0.85334,0.90423,0.90423,0.89696,0.89696,0.96687,0.96687,1.0323,1.0323,1.0896,1.0896,1.1478,1.1478,1.1939,1.2098,1.2098,1.1961,1.1961,1.2652,1.2652,1.2756,1.2756,1.2725,1.2725,1.3035,1.3035,1.3139,1.3139,1.3099,1.3099,1.3178,1.3178,1.308,1.3004,1.3004,1.3513,1.3513,1.3069,1.3069,1.3004,1.3004,1.2873,1.2873,1.2149,1.2149,1.1687,1.1687,1.133,1.133,1.0175,0.90619,0.90619,0.72556,0.72556,0.63301,0.63301,0.42107,0.42107,0.20101,0.20101,0.019547,0.019547,-0.096491,-0.096491,-0.34562,-0.34562,-0.45635,-0.45635,-0.53939,-0.57994,-0.57994,-0.61629,-0.61629,-0.6806,-0.6806,-0.75497,-0.75497,-0.78825,-0.78825,-0.83466,-0.83466,-0.89646,-0.89646,-0.8808,-0.8808,-0.97978,-1.0237,-1.0237,-0.99739,-0.99739,-1.1143,-1.1143,-1.1274,-1.1274,-1.142,-1.142,-1.121,-1.121,-1.1828,-1.1828,-1.1252,-1.1252,-1.0967,-1.0967,-1.1017,-1.1783,-1.1783,-1.1241,-1.1241,-1.0866,-1.0866,-1.0807,-1.0807,-1.1022,-1.1022,-1.0603,-1.0603,-1.0444,-1.0444,-0.96999,-0.96999,-0.93504,-0.94315,-0.94315,-0.89701,-0.89701,-0.88219,-0.88219,-0.819,-0.819,-0.80474,-0.80474,-0.7326,-0.7326,-0.60985,-0.60985,-0.63977,-0.63977,-0.58022,-0.58022,1.0
2.199,2.1262,2.1262,1.9829,1.9829,1.8954,1.8954,1.8003,1.8003,1.7346,1.6041,1.6041,1.5544,1.5544,1.4329,1.4329,1.361,1.361,1.2281,1.161,1.161,1.0607,1.0607,0.90655,0.90655,0.80062,0.80062,0.60814,0.50883,0.50883,0.36081,0.36081,0.27947,0.27947,0.14848,0.14848,0.1499,0.10497,0.10497,-0.038791,-0.038791,-0.11966,-0.11966,-0.082772,-0.082772,-0.19296,-0.19485,-0.19485,-0.2412,-0.2412,-0.31308,-0.31308,-0.3982,-0.3982,-0.49562,-0.52872,-0.52872,-0.58973,-0.58973,-0.6985,-0.6985,-0.79166,-0.79166,-0.92975,-0.83138,-0.83138,-0.9132,-0.9132,-0.9411,-0.9411,-1.1024,-1.1024,-1.1416,-1.0972,-1.0972,-1.1998,-1.1998,-1.1984,-1.1984,-1.3071,-1.3071,-1.3237,-1.3341,-1.3341,-1.3506,-1.3506,-1.4235,-1.4235,-1.3979,-1.3979,-1.3033,-1.2173,-1.2173,-1.2036,-1.2036,-1.143,-1.143,-1.0399,-1.0399,-0.98555,-0.95907,-0.95907,-0.72403,-0.72403,-0.72971,-0.72971,-0.51832,-0.51832,-0.63323,-0.40624,-0.40624,-0.3651,-0.3651,-0.30078,-0.30078,-0.21282,-0.21282,-0.056289,0.044913,0.044913,0.14091,0.14091,0.18016,0.18016,0.38115,0.38115,0.46154,0.51262,0.51262,0.62186,0.62186,0.6351,0.6351,0.85264,0.85264,0.88763,0.92641,0.92641,1.0702,1.0702,1.2016,1.2016,1.1539,1.1539,1.0
-0.91073,-0.85077,-0.85077,-0.80754,-0.80754,-0.79988,-0.62,-0.62,-0.56353,-0.56353,-0.52379,-0.42549,-0.42549,-0.27002,-0.27002,-0.17939,-0.16963,-0.16963,0.19151,0.19151,0.16432,0.16432,0.31143,0.65723,0.65723,0.68651,0.68651,0.9103,0.92564,0.92564,1.116,1.116,1.1076,1.1843,1.1843,1.254,1.254,1.36,1.5817,1.5817,1.5008,1.5008,1.7427,1.7427,1.5914,1.7504,1.7504,1.5134,1.5134,1.6096,1.4764,1.4764,1.5329,1.5329,1.4074,1.5977,1.5977,1.4917,1.4917,1.367,1.3181,1.3181,1.1564,1.1564,1.231,1.231,1.0309,0.97793,0.97793,0.84825,0.84825,0.43761,0.45923,0.45923,0.1211,0.1211,-0.12501,-0.18496,-0.18496,-0.40527,-0.40527,-0.62488,-0.62488,-0.80127,-0.91561,-0.91561,-0.83543,-0.83543,-0.90306,-1.078,-1.078,-0.94837,-0.94837,-1.1052,-1.0564,-1.0564,-1.0258,-1.0258,-0.97208,-0.95953,-0.95953,-0.92118,-0.92118,-1.0481,-1.0481,-1.2712,-1.1317,-1.1317,-1.2914,-1.2914,-1.2168,-1.2593,-1.2593,-1.1324,-1.1324,-1.1757,-1.1122,-1.1122,-0.95535,-0.95535,-1.0202,-0.91212,-0.91212,-0.97626,-0.97626,-0.87726,-0.87726,-0.75804,-0.67159,-0.67159,-0.71691,-0.71691,-0.65277,-0.35368,-0.35368,-0.3488,-0.3488,-0.32858,-0.24213,-0.24213,0.004667,0.004667,0.013033,0.013033,1.0
2.0457,2.0457,1.9122,1.9122,1.9394,1.9394,1.8833,1.8833,1.8034,1.8034,1.7407,1.7407,1.615,1.615,1.5905,1.5905,1.5626,1.5626,1.5328,1.5328,1.4642,1.4642,1.3682,1.3682,1.2927,1.2927,1.1851,1.1851,1.0829,1.0829,1.0647,1.0647,0.95783,0.95783,0.90579,0.90579,0.90579,0.83023,0.83023,0.71141,0.71141,0.64244,0.64244,0.54462,0.54462,0.49039,0.49039,0.37721,0.37721,0.29381,0.29381,0.14239,0.14239,-0.037258,-0.037258,-0.12504,-0.12504,-0.26267,-0.26267,-0.35955,-0.35955,-0.43479,-0.43479,-0.50283,-0.50283,-0.57964,-0.57964,-0.60127,-0.60127,-0.56396,-0.56396,-0.56396,-0.6646,-0.6646,-0.59813,-0.59813,-0.60503,-0.60503,-0.56898,-0.56898,-0.61757,-0.61757,-0.57525,-0.57525,-0.89378,-0.89378,-0.96557,-0.96557,-1.0919,-1.0919,-1.1581,-1.1581,-0.9731,-0.9731,-1.0399,-1.0399,-1.0872,-1.0872,-1.1377,-1.1377,-1.1371,-1.1371,-1.0976,-1.0976,-1.1007,-1.1007,-1.0816,-1.0816,-1.0816,-0.99191,-0.99191,-0.98783,-0.98783,-0.95272,-0.95272,-0.88343,-0.88343,-0.86305,-0.86305,-0.84644,-0.84644,-0.74768,-0.74768,-0.74266,-0.74266,-0.6345,-0.6345,-0.65645,-0.65645,-0.4743,-0.4743,-0.44169,-0.44169,-0.35704,-0.35704,-0.31566,-0.31566,-0.35485,-0.35485,-0.26424,-0.26424,-0.15639,-0.15639,-0.15639,1.0
1.3963,1.4475,1.4475,1.4941,1.4941,1.4805,1.449,1.449,1.4615,1.4615,1.4744,1.4744,1.4308,1.4687,1.4687,1.4171,1.4171,1.4839,1.4839,1.4463,1.4095,1.4095,1.4471,1.4471,1.3769,1.3769,1.3636,1.4103,1.4103,1.276,1.276,1.1956,1.2779,1.2779,1.2456,1.2456,1.1227,1.1227,1.1356,1.026,1.026,0.91748,0.91748,0.86437,0.86437,0.76611,0.58401,0.58401,0.44061,0.44061,0.36321,0.36321,0.37004,0.17922,0.17922,0.011152,0.011152,-0.10001,-0.18688,-0.18688,-0.23392,-0.23392,-0.32991,-0.32991,-0.43689,-0.56322,-0.56322,-0.58599,-0.58599,-0.74457,-0.74457,-0.84206,-0.88076,-0.88076,-0.93425,-0.93425,-0.97409,-0.97409,-0.99951,-1.0344,-1.0344,-1.0871,-1.0871,-1.0621,-1.0621,-1.1569,-1.1687,-1.1687,-1.1937,-1.1937,-1.1926,-1.2241,-1.2241,-1.2966,-1.2966,-1.1827,-1.1827,-1.1873,-1.1998,-1.1998,-1.2055,-1.2055,-1.1243,-1.1243,-1.1414,-1.0401,-1.0401,-1.0033,-1.0033,-0.91908,-0.91908,-0.87659,-0.88797,-0.88797,-0.89897,-0.89897,-0.80337,-0.74494,-0.74494,-0.75519,-0.75519,-0.61065,-0.61065,-0.59092,-0.46762,-0.46762,-0.36481,-0.36481,-0.31549,-0.31549,-0.26427,-0.33598,-0.33598,-0.25479,-0.25479,-0.14401,-0.14401,-0.15236,-0.10266,-0.10266,-0.008196,-0.008196,-0.002126,-0.002126,1.0
0.61217,0.60999,0.60999,0.76414,0.76414,0.81662,0.81662,0.82536,0.82536,0.91283,0.7707,0.7707,0.95546,0.95546,1.0331,1.0331,1.0287,1.0287,1.0544,1.0544,1.096,1.167,1.167,1.1304,1.1304,1.196,1.196,1.3283,1.3283,1.39,1.401,1.401,1.3398,1.3398,1.3179,1.3179,1.3534,1.3534,1.3206,1.3206,1.3441,1.2507,1.2507,1.2725,1.2725,1.2222,1.2222,1.161,1.161,1.143,1.143,0.97296,0.96038,0.96038,0.8844,0.8844,0.70073,0.70073,0.67066,0.67066,0.58757,0.32956,0.32956,0.19235,0.19235,-0.026307,-0.026307,-0.21326,-0.21326,-0.45706,-0.45706,-0.60138,-0.99824,-0.99824,-1.0081,-1.0081,-1.1819,-1.1819,-1.2973,-1.2973,-1.3443,-1.3443,-1.5449,-1.4509,-1.4509,-1.5247,-1.5247,-1.3885,-1.3885,-1.3568,-1.3568,-1.2481,-1.0731,-1.0731,-0.92499,-0.92499,-0.94412,-0.94412,-1.3328,-1.3328,-1.3219,-1.3219,-1.1994,-1.1901,-1.1901,-1.1043,-1.1043,-1.2442,-1.2442,-1.0267,-1.0267,-0.96052,-0.96052,-0.92991,-0.92553,-0.92553,-0.69212,-0.69212,-0.89711,-0.89711,-0.7435,-0.7435,-0.68665,-0.51227,-0.51227,-0.68337,-0.68337,-0.55436,-0.55436,-0.48658,-0.48658,-0.39966,-0.39966,-0.30837,-0.13564,-0.13564,-0.064572,-0.064572,-0.11213,-0.11213,0.048036,0.048036,0.13003,0.13003,1.0
-0.28187,-0.28187,-0.10964,-0.10964,-0.045696,-0.045696,0.053951,0.053951,0.17282,0.17282,0.36662,0.36662,0.56827,0.56827,0.62908,0.62908,0.7299,0.7299,0.82641,0.82641,0.91468,0.91468,1.0469,1.0469,1.1187,1.1187,1.1885,1.1885,1.214,1.214,1.314,1.314,1.4039,1.4039,1.4502,1.4502,1.4502,1.4439,1.4439,1.5122,1.5122,1.502,1.502,1.4733,1.4733,1.5153,1.5153,1.427,1.427,1.4007,1.4007,1.3686,1.3686,1.2787,1.2787,1.1752,1.1752,1.0567,1.0567,0.89585,0.89585,0.79699,0.79699,0.59534,0.59534,0.44116,0.44116,0.21637,0.21637,-0.013919,-0.013919,-0.013919,0.009227,0.009227,0.011189,0.011189,-0.028042,-0.028042,-0.17869,-0.17869,-0.1218,-0.1218,-0.23871,-0.23871,-0.40976,-0.40976,-0.56354,-0.56354,-0.77343,-0.77343,-0.70438,-0.70438,-0.76441,-0.76441,-0.84718,-0.84718,-0.85032,-0.85032,-0.98802,-0.98802,-0.979,-0.979,-0.98959,-0.98959,-1.1336,-1.1336,-1.1238,-1.1238,-1.1238,-1.2199,-1.2199,-1.2042,-1.2042,-1.1238,-1.1238,-1.1944,-1.1944,-1.2379,-1.2379,-1.1834,-1.1834,-1.2179,-1.2179,-1.3191,-1.3191,-1.2089,-1.2089,-1.2724,-1.2724,-1.214,-1.214,-1.1587,-1.1587,-1.1901,-1.1901,-1.1634,-1.1634,-1.072,-1.072,-0.88249,-0.88249,-0.84405,-0.84405,-0.84405,1.0
1.5917,1.7201,1.7201,1.6174,1.6174,1.7114,1.7114,1.6154,1.6154,1.5717,1.5717,1.6061,1.6061,1.4952,1.4952,1.5142,1.5142,1.318,1.318,1.318,1.318,1.3519,1.3519,1.2055,1.2055,1.2574,1.2574,1.1896,1.1896,1.1804,1.1804,1.1326,1.1326,0.97699,0.97699,0.94926,0.74794,0.74794,0.61185,0.61185,0.50194,0.50194,0.42902,0.42902,0.13783,0.13783,0.027411,0.027411,-0.03627,-0.03627,-0.23964,-0.23964,-0.38703,-0.38703,-0.4728,-0.4728,-0.55856,-0.55856,-0.66333,-0.66333,-0.80918,-0.80918,-0.897,-0.897,-0.9915,-0.9915,-0.95093,-0.95093,-1.0521,-1.0521,-1.0023,-1.0023,-1.1985,-1.1764,-1.1764,-1.2205,-1.2205,-1.3043,-1.3043,-0.98482,-0.98482,-1.2103,-1.2103,-1.1096,-1.1096,-1.1338,-1.1338,-0.99253,-0.99253,-1.0341,-1.0341,-1.1743,-1.1743,-1.277,-1.277,-1.3068,-1.3068,-1.2118,-1.2118,-1.2,-1.2,-0.97712,-0.97712,-1.0043,-1.0043,-0.94785,-0.94785,-0.8097,-0.80251,-0.80251,-0.66898,-0.66898,-0.58013,-0.58013,-0.56832,-0.56832,-0.28535,-0.28535,-0.29511,-0.29511,-0.14925,-0.14925,-0.11228,-0.11228,-0.014701,-0.014701,0.13218,0.13218,0.24876,0.24876,0.24157,0.24157,0.35352,0.35352,0.43826,0.43826,0.51324,0.51324,0.68683,0.68683,0.8486,0.8486,0.83576,0.83576,1.0
