@relation ArticularyWordRecognition_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute channel_0_8 numeric
@attribute channel_0_9 numeric
@attribute channel_0_10 numeric
@attribute channel_0_11 numeric
@attribute channel_0_12 numeric
@attribute channel_0_13 numeric
@attribute channel_0_14 numeric
@attribute channel_0_15 numeric
@attribute channel_0_16 numeric
@attribute channel_0_17 numeric
@attribute channel_0_18 numeric
@attribute channel_0_19 numeric
@attribute channel_0_20 numeric
@attribute channel_0_21 numeric
@attribute channel_0_22 numeric
@attribute channel_0_23 numeric
@attribute channel_0_24 numeric
@attribute channel_0_25 numeric
@attribute channel_0_26 numeric
@attribute channel_0_27 numeric
@attribute channel_0_28 numeric
@attribute channel_0_29 numeric
@attribute channel_0_30 numeric
@attribute channel_0_31 numeric
@attribute channel_0_32 numeric
@attribute channel_0_33 numeric
@attribute channel_0_34 numeric
@attribute channel_0_35 numeric
@attribute channel_0_36 numeric
@attribute channel_0_37 numeric
@attribute channel_0_38 numeric
@attribute channel_0_39 numeric
@attribute channel_0_40 numeric
@attribute channel_0_41 numeric
@attribute channel_0_42 numeric
@attribute channel_0_43 numeric
@attribute channel_0_44 numeric
@attribute channel_0_45 numeric
@attribute channel_0_46 numeric
@attribute channel_0_47 numeric
@attribute channel_0_48 numeric
@attribute channel_0_49 numeric
@attribute channel_0_50 numeric
@attribute channel_0_51 numeric
@attribute channel_0_52 numeric
@attribute channel_0_53 numeric
@attribute channel_0_54 numeric
@attribute channel_0_55 numeric
@attribute channel_0_56 numeric
@attribute channel_0_57 numeric
@attribute channel_0_58 numeric
@attribute channel_0_59 numeric
@attribute channel_0_60 numeric
@attribute channel_0_61 numeric
@attribute channel_0_62 numeric
@attribute channel_0_63 numeric
@attribute channel_0_64 numeric
@attribute channel_0_65 numeric
@attribute channel_0_66 numeric
@attribute channel_0_67 numeric
@attribute channel_0_68 numeric
@attribute channel_0_69 numeric
@attribute channel_0_70 numeric
@attribute channel_0_71 numeric
@attribute channel_0_72 numeric
@attribute channel_0_73 numeric
@attribute channel_0_74 numeric
@attribute channel_0_75 numeric
@attribute channel_0_76 numeric
@attribute channel_0_77 numeric
@attribute channel_0_78 numeric
@attribute channel_0_79 numeric
@attribute channel_0_80 numeric
@attribute channel_0_81 numeric
@attribute channel_0_82 numeric
@attribute channel_0_83 numeric
@attribute channel_0_84 numeric
@attribute channel_0_85 numeric
@attribute channel_0_86 numeric
@attribute channel_0_87 numeric
@attribute channel_0_88 numeric
@attribute channel_0_89 numeric
@attribute channel_0_90 numeric
@attribute channel_0_91 numeric
@attribute channel_0_92 numeric
@attribute channel_0_93 numeric
@attribute channel_0_94 numeric
@attribute channel_0_95 numeric
@attribute channel_0_96 numeric
@attribute channel_0_97 numeric
@attribute channel_0_98 numeric
@attribute channel_0_99 numeric
@attribute channel_0_100 numeric
@attribute channel_0_101 numeric
@attribute channel_0_102 numeric
@attribute channel_0_103 numeric
@attribute channel_0_104 numeric
@attribute channel_0_105 numeric
@attribute channel_0_106 numeric
@attribute channel_0_107 numeric
@attribute channel_0_108 numeric
@attribute channel_0_109 numeric
@attribute channel_0_110 numeric
@attribute channel_0_111 numeric
@attribute channel_0_112 numeric
@attribute channel_0_113 numeric
@attribute channel_0_114 numeric
@attribute channel_0_115 numeric
@attribute channel_0_116 numeric
@attribute channel_0_117 numeric
@attribute channel_0_118 numeric
@attribute channel_0_119 numeric
@attribute channel_0_120 numeric
@attribute channel_0_121 numeric
@attribute channel_0_122 numeric
@attribute channel_0_123 numeric
@attribute channel_0_124 numeric
@attribute channel_0_125 numeric
@attribute channel_0_126 numeric
@attribute channel_0_127 numeric
@attribute channel_0_128 numeric
@attribute channel_0_129 numeric
@attribute channel_0_130 numeric
@attribute channel_0_131 numeric
@attribute channel_0_132 numeric
@attribute channel_0_133 numeric
@attribute channel_0_134 numeric
@attribute channel_0_135 numeric
@attribute channel_0_136 numeric
@attribute channel_0_137 numeric
@attribute channel_0_138 numeric
@attribute channel_0_139 numeric
@attribute channel_0_140 numeric
@attribute channel_0_141 numeric
@attribute channel_0_142 numeric
@attribute channel_0_143 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0}

@data
0.87159,0.88042,0.88042,0.81962,0.81962,1.1109,1.1109,0.82844,0.82844,1.0403,0.86767,0.86767,1.0001,1.0001,1.0265,1.0265,0.8814,0.8814,1.0363,1.0089,1.0089,0.95789,0.95789,0.9726,0.9726,0.94318,0.94318,1.0334,0.99516,0.99516,0.95005,0.95005,0.9628,0.9628,1.0216,1.0216,0.78627,0.79608,0.79608,0.93632,0.93632,1.1119,1.1119,0.88532,0.88532,0.88336,0.81569,0.81569,0.80981,0.80981,0.77254,0.77254,0.91376,0.91376,0.78137,0.72939,0.72939,0.90788,0.90788,0.80883,0.80883,0.65388,0.65388,0.70292,0.75783,0.75783,0.69017,0.69017,0.74214,0.74214,0.55189,0.55189,0.69703,0.71468,0.71468,0.48619,0.48619,0.27828,0.27828,0.26259,0.26259,0.16648,-0.078686,-0.078686,-0.30032,-0.30032,-0.28561,-0.28561,-0.43565,-0.43565,-0.74064,-0.87696,-0.87696,-0.94463,-0.94463,-1.129,-1.129,-1.1368,-1.1368,-1.2173,-1.1643,-1.1643,-1.1162,-1.1162,-1.2388,-1.2388,-1.5732,-1.5732,-1.5154,-1.4261,-1.4261,-1.5164,-1.5164,-1.8586,-1.8586,-1.5262,-1.5262,-1.2987,-1.2271,-1.2271,-1.3546,-1.3546,-1.4281,-1.4281,-1.4114,-1.4114,-1.2006,-1.2065,-1.2065,-1.2094,-1.2094,-1.2663,-1.2663,-1.0888,-1.0888,-0.96914,-0.98778,-0.98778,-0.99562,-0.99562,-0.95541,-0.95541,-0.64258,-0.64258,1.0
2.7428,2.4265,2.4265,2.3447,2.3447,2.3321,2.3321,2.1968,2.1968,2.0347,2.0347,2.1716,1.6067,1.6067,1.6964,1.6964,1.6272,1.6272,1.9749,1.9749,1.2401,1.2401,1.1598,1.1598,1.0984,0.67986,0.67986,0.21565,0.21565,0.33839,0.33839,0.59488,0.59488,0.21722,0.21722,0.28331,0.048847,0.048847,0.080319,0.080319,-0.11009,-0.11009,0.14326,0.14326,-0.097497,-0.097497,-0.30993,-0.30993,-0.16674,-0.16831,-0.16831,-0.46414,-0.46414,-0.41851,-0.41851,-0.73008,-0.73008,-0.58216,-0.58216,-0.73795,-0.15887,-0.15887,-0.42638,-0.42638,-0.57115,-0.57115,-0.57902,-0.57902,-0.47359,-0.47359,-0.93308,-0.93308,-0.55227,-0.73166,-0.73166,-0.85597,-0.85597,-0.78673,-0.78673,-0.35871,-0.35871,-0.70018,-0.70018,-0.67186,-0.41851,-0.41851,-0.44526,-0.44526,-0.38232,-0.38232,-0.56171,-0.56171,-0.30049,-0.30049,-0.82765,-0.82765,-0.92363,-0.9079,-0.9079,-0.83866,-0.83866,-0.86226,-0.86226,-0.67501,-0.67501,-1.2919,-1.2919,-1.3328,-0.98973,-0.98973,-0.87643,-0.87643,-0.71435,-0.71435,-1.3485,-1.3485,-1.0464,-1.0464,-0.98815,-0.98815,-1.0684,-0.86856,-0.86856,-0.70648,-0.70648,-0.034554,-0.034554,-0.51765,-0.51765,-0.13841,-0.13841,-0.1809,0.1826,0.1826,0.24555,0.24555,0.096055,0.096055,0.17631,0.17631,0.59016,0.59016,0.61691,0.61691,1.0
0.9799,1.0028,1.0028,0.81538,0.81538,1.0403,1.0403,1.1101,1.1101,0.97053,0.97053,1.0882,1.0882,0.99656,0.99656,1.2933,1.2933,0.95804,1.2683,1.2683,0.98823,0.98823,1.0695,1.0695,1.082,1.082,0.96741,0.96741,0.72374,0.72374,0.69458,0.69458,0.88827,0.88827,0.78414,0.78414,0.95699,1.0163,1.0163,0.95699,0.95699,0.97053,0.97053,1.0903,1.0903,0.66438,0.66438,0.63523,0.63523,0.83828,0.83828,0.73207,0.73207,1.0736,0.62481,0.62481,1.1215,1.1215,0.87994,0.87994,0.84661,0.84661,0.96637,0.96637,0.78414,0.78414,0.88514,0.88514,0.4405,0.4405,0.61857,0.61857,0.32283,0.31554,0.31554,0.28118,0.28118,0.10936,0.10936,-0.11452,-0.11452,-0.38006,-0.38006,-0.00935,-0.00935,-0.57791,-0.57791,-0.56437,-0.56437,-0.36965,-0.79034,-0.79034,-0.83095,-0.83095,-0.8976,-0.8976,-0.92988,-0.92988,-1.2329,-1.2329,-1.3943,-1.3943,-1.2485,-1.2485,-1.4172,-1.4172,-1.2787,-1.2787,-1.5765,-1.3756,-1.3756,-1.6057,-1.6057,-1.4693,-1.4693,-1.3527,-1.3527,-1.4422,-1.4422,-1.3683,-1.3683,-1.209,-1.209,-1.3183,-1.3183,-1.0278,-1.2818,-1.2818,-1.0975,-1.0975,-1.2933,-1.2933,-1.084,-1.084,-1.0548,-1.0548,-0.66642,-0.66642,-1.0798,-1.0798,-0.91009,-0.91009,-0.94446,-0.94446,1.0
0.96582,1.1887,1.1887,1.1342,1.1342,1.0797,1.0797,1.0789,1.0789,1.2286,1.1789,1.1789,1.0976,1.0976,0.92433,0.92433,1.061,1.061,1.0472,1.0512,1.0512,0.99917,0.99917,1.0097,1.0097,0.94304,0.94304,0.97151,0.80069,0.80069,0.67379,0.67379,0.75676,0.75676,0.82102,0.82102,0.62255,0.68437,0.68437,0.71284,0.71284,0.76327,0.76327,0.71121,0.71121,1.0366,0.65264,0.65264,0.92108,0.92108,0.70877,0.70877,0.92433,0.92433,0.82102,1.0398,1.0398,0.55015,0.55015,0.62336,0.62336,0.54527,0.54527,0.43383,0.51111,0.51111,0.43546,0.43546,0.61441,0.61441,0.37364,0.37364,0.33541,0.28253,0.28253,0.29229,0.29229,0.30205,0.30205,0.41187,0.41187,0.22315,0.066973,0.066973,0.12798,0.12798,0.15808,0.15808,-0.028199,-0.028199,-0.08758,-0.26491,-0.26491,-0.29663,-0.29663,-0.4764,-0.4764,-0.60004,-0.60004,-0.45606,-0.75866,-0.75866,-0.87824,-0.87824,-0.93111,-0.93111,-0.99212,-0.99212,-0.97097,-1.2866,-1.2866,-1.3085,-1.3085,-1.1166,-1.1166,-1.263,-1.263,-1.3297,-1.4785,-1.4785,-1.5688,-1.5688,-1.5314,-1.5314,-1.4517,-1.4517,-1.5941,-1.6933,-1.6933,-1.5282,-1.5282,-1.7307,-1.7307,-1.6941,-1.6941,-1.6258,-1.5436,-1.5436,-1.6835,-1.6835,-1.4696,-1.4696,-1.4485,-1.4485,1.0
-1.8861,-1.4923,-1.4923,-1.8474,-1.8474,-1.446,-1.1459,-1.1459,-1.3735,-1.3735,-0.84581,-0.96585,-0.96585,-0.64199,-0.64199,-0.57197,-0.091818,-0.091818,-0.32189,-0.32189,0.18202,0.18202,-0.064309,0.24954,0.24954,0.38334,0.38334,0.22328,0.40834,0.40834,0.117,0.117,0.60216,0.31081,0.31081,0.35833,0.35833,0.56339,0.69969,0.69969,0.75721,0.75721,0.87349,0.87349,1.1248,0.75846,0.75846,1.021,1.021,0.9085,0.82098,0.82098,0.81097,0.81097,0.76346,0.68718,0.68718,0.85724,0.85724,0.95852,0.79347,0.79347,1.0035,1.0035,1.0998,1.0998,0.83723,1.3049,1.3049,0.94477,0.94477,1.0148,1.1886,1.1886,1.2449,1.2449,1.3624,1.2249,1.2249,1.4737,1.4737,1.2224,1.2224,1.3324,1.1961,1.1961,1.2136,1.2136,1.0711,1.0748,1.0748,0.93226,0.93226,0.77346,0.48837,0.48837,0.56339,0.56339,0.41334,0.23329,0.23329,-0.1906,-0.1906,-0.30189,-0.30189,-0.39442,-0.44943,-0.44943,-0.6595,-0.6595,-0.69701,-0.71327,-0.71327,-1.0059,-1.0059,-0.93834,-0.93459,-0.93459,-1.1034,-1.1034,-1.2334,-1.6073,-1.6073,-1.0646,-1.0646,-1.501,-1.501,-1.4698,-1.306,-1.306,-1.3047,-1.3047,-1.1034,-1.4347,-1.4347,-1.3235,-1.3235,-1.3147,-0.98836,-0.98836,-1.3835,-1.3835,-1.3372,-1.3372,1.0
0.91615,0.91615,1.3847,1.3847,1.1836,1.1836,1.3415,1.3415,1.1444,1.1444,1.2329,1.2329,1.1414,1.1414,1.2681,1.2681,1.2259,1.2259,1.1243,1.1243,0.97447,0.97447,1.1082,1.1082,0.95939,0.95939,1.1374,1.1374,1.0961,1.0961,1.0298,1.0298,1.244,1.244,1.0982,1.0982,1.0982,1.2249,1.2249,1.1897,1.1897,0.83571,0.83571,0.94028,0.94028,0.79951,0.79951,0.99458,0.99458,1.0237,1.0237,0.82063,0.82063,0.65572,0.65572,0.71705,0.71705,0.53505,0.53505,0.56019,0.56019,0.37618,0.37618,0.33294,0.33294,0.27864,0.27864,0.27361,0.27361,-0.20603,-0.20603,-0.20603,0.070493,0.070493,0.11172,0.11172,0.16501,0.16501,-0.2734,-0.2734,-0.34781,-0.34781,-0.44334,-0.44334,-0.70377,-0.70377,-0.77718,-0.77718,-0.75405,-0.75405,-0.93907,-0.93907,-1.1573,-1.1573,-0.87069,-0.87069,-1.288,-1.288,-1.2035,-1.2035,-1.2558,-1.2558,-1.2679,-1.2679,-1.3393,-1.3393,-1.3282,-1.3282,-1.3282,-1.4519,-1.4519,-1.6047,-1.6047,-1.5796,-1.5796,-1.3956,-1.3956,-1.4992,-1.4992,-1.2719,-1.2719,-1.2407,-1.2407,-1.1341,-1.1341,-1.0487,-1.0487,-1.0457,-1.0457,-0.83148,-0.83148,-0.7269,-0.7269,-0.87069,-0.87069,-0.55898,-0.55898,-0.45138,-0.45138,-0.44937,-0.44937,-0.6545,-0.6545,-0.6545,1.0
0.75351,0.77106,0.77106,0.69149,0.69149,1.018,0.94776,0.94776,1.0484,1.0484,0.94776,0.94776,0.78393,0.67277,0.67277,1.0905,1.0905,0.8951,0.8951,0.9267,1.0929,1.0929,0.92787,0.92787,1.1678,1.1678,1.1151,0.7266,0.7266,1.0624,1.0624,1.183,0.90564,0.90564,0.84244,0.84244,1.0262,1.0262,0.99808,1.1362,1.1362,0.93723,0.93723,0.76989,0.76989,1.0999,0.8951,0.8951,0.89744,0.89744,0.76521,0.76521,0.75351,0.9501,0.9501,0.91149,0.91149,0.51011,0.61777,0.61777,0.55341,0.55341,0.81904,0.81904,0.64234,0.53,0.53,0.42,0.42,0.72777,0.72777,0.64234,0.62713,0.62713,0.43873,0.43873,0.52649,0.52649,0.49724,0.26554,0.26554,-0.20722,-0.20722,-0.049246,-0.049246,-0.064458,-0.2119,-0.2119,-0.46233,-0.46233,-0.70339,-0.48456,-0.48456,-0.43775,-0.43775,-0.98657,-0.98657,-0.96317,-1.0147,-1.0147,-0.97136,-0.97136,-1.3201,-1.3201,-1.1469,-1.3166,-1.3166,-1.4781,-1.4781,-1.4032,-1.4032,-1.5728,-1.7542,-1.7542,-1.4944,-1.4944,-1.7273,-1.3762,-1.3762,-1.8139,-1.8139,-1.45,-1.45,-1.4418,-1.6197,-1.6197,-1.5916,-1.5916,-1.4184,-1.4184,-1.1808,-1.1703,-1.1703,-1.0896,-1.0896,-1.1715,-1.1715,-0.64605,-0.89179,-0.89179,-0.71626,-0.71626,-0.44243,-0.44243,1.0
0.2994,0.52497,0.52497,0.39064,0.39064,0.68591,0.68591,0.61367,0.61367,0.26391,0.54017,0.54017,0.59593,0.59593,0.72393,0.72393,0.57946,0.57946,0.83164,0.83164,0.54524,1.1497,1.1497,0.85318,0.85318,1.08,1.08,0.72012,0.72012,1.1713,1.0091,1.0091,1.1915,1.1915,1.2663,1.2663,0.78475,0.78475,1.1928,1.1928,1.2169,0.98878,0.98878,0.95076,0.95076,0.91528,0.91528,1.1434,1.1434,0.89881,0.89881,1.0635,1.2993,1.2993,0.87093,0.87093,0.85445,0.85445,0.67197,0.67197,1.061,1.0762,1.0762,0.93556,0.93556,0.8177,0.8177,0.85318,0.85318,0.54778,0.54778,0.31587,0.40331,0.40331,0.63902,0.63902,0.3146,0.3146,0.095369,0.095369,-0.19103,-0.19103,0.15493,-0.29748,-0.29748,-0.46349,-0.46349,-0.63457,-0.63457,-0.78537,-0.78537,-0.85887,-1.0464,-1.0464,-1.1465,-1.1465,-1.4203,-1.4203,-1.0946,-1.0946,-1.4355,-1.4355,-1.2302,-1.5939,-1.5939,-1.4748,-1.4748,-1.1757,-1.1757,-1.7966,-1.7966,-1.5254,-1.5254,-1.2264,-1.4165,-1.4165,-1.7143,-1.7143,-1.4621,-1.4621,-1.5825,-1.5825,-1.4976,-1.4659,-1.4659,-1.4862,-1.4862,-1.2428,-1.2428,-1.1744,-1.1744,-1.0692,-1.0692,-0.84746,-0.53319,-0.53319,-0.22018,-0.22018,-0.14541,-0.14541,0.12832,0.12832,0.23984,0.23984,1.0
1.1724,1.1724,0.67675,0.67675,0.82567,0.82567,0.56507,0.56507,0.16485,0.16485,0.1695,0.1695,0.56041,0.56041,1.0444,1.0444,1.0397,1.0397,1.2957,1.2957,1.2608,1.2608,1.1026,1.1026,0.98622,0.98622,0.46967,0.46967,1.1607,1.1607,1.4842,1.4842,0.49061,0.49061,0.48595,0.48595,0.48595,0.92805,0.92805,1.07,1.07,1.077,1.077,1.0816,1.0816,0.77681,0.77681,0.80706,0.80706,1.2049,1.2049,0.97226,0.97226,0.59997,0.59997,1.2492,1.2492,1.0025,1.0025,0.61393,0.61393,0.80706,0.80706,0.68141,0.68141,0.67675,0.67675,0.41149,0.41149,0.90478,0.90478,0.90478,0.93038,0.93038,-0.28888,-0.28888,-0.12368,-0.12368,-0.48899,-0.48899,-0.20744,-0.20744,-0.90084,-0.90084,-0.61929,-0.61929,-0.26096,-0.26096,-0.83802,-0.83802,-0.95436,-0.95436,-0.56345,-0.56345,-1.1196,-1.1196,-1.2731,-1.2731,-1.5198,-1.5198,-1.6734,-1.6734,-1.4639,-1.4639,-1.9572,-1.9572,-0.87525,-0.87525,-0.87525,-1.4383,-1.4383,-1.2801,-1.2801,-1.7036,-1.7036,-1.2778,-1.2778,-1.6989,-1.6989,-1.6664,-1.6664,-1.1312,-1.1312,-1.5477,-1.5477,-1.5291,-1.5291,-0.33775,-0.33775,-0.59835,-0.59835,-1.2475,-1.2475,-0.14927,-0.14927,-0.54018,-0.54018,0.40684,0.40684,-0.24467,-0.24467,0.06945,0.06945,0.06945,1.0
1.0637,1.127,1.127,1.0157,1.0157,0.87731,0.87731,0.93974,0.93974,1.0983,1.0983,0.87816,0.87816,1.1118,1.1118,1.1194,1.1194,1.0519,1.0519,0.97686,0.97686,1.1068,1.1068,1.0764,1.0764,1.2131,1.2131,1.0342,1.0342,0.99373,0.99373,0.92877,0.92877,0.93046,0.93046,0.81152,0.92202,0.92202,0.94986,0.94986,0.80898,0.80898,0.91359,0.91359,0.82586,0.82586,1.0266,1.0266,1.1861,1.1861,1.0005,1.0005,0.78958,0.78958,0.91781,0.91781,0.72969,0.72969,0.51205,0.51205,0.71197,0.71197,0.879,0.879,0.67823,0.67823,0.61412,0.61412,0.67317,0.67317,0.30115,0.30115,0.37792,0.49265,0.49265,0.13244,0.13244,0.14425,0.14425,-0.048927,-0.048927,-0.17968,-0.17968,-0.23198,-0.23198,-0.4336,-0.4336,-0.63437,-0.63437,-0.9583,-0.9583,-0.82754,-0.82754,-0.81236,-0.81236,-0.94227,-0.94227,-0.77609,-0.77609,-0.9507,-0.9507,-1.0612,-1.0612,-1.0359,-1.0359,-1.2325,-1.2325,-1.3151,-1.251,-1.251,-1.2105,-1.2105,-1.607,-1.607,-1.2983,-1.2983,-1.4855,-1.4855,-1.4062,-1.4062,-1.3497,-1.3497,-1.4931,-1.4931,-1.3168,-1.3168,-1.1169,-1.1169,-1.4248,-1.4248,-1.2797,-1.2797,-1.1489,-1.1489,-1.1633,-1.1633,-1.2654,-1.2654,-1.0587,-1.0587,-1.0671,-1.0671,-1.0899,-1.0899,1.0
